latitude,longitude,frp,month,state,daynight
-33.3059,150.2238,23.4,2019-12,NSW,N
-34.2489,150.1794,103.5,2019-12,NSW,D
-15.7932,143.4199,26.8,2019-12,QLD,D
-25.7761,151.0382,10.7,2019-12,QLD,D
-32.8139,150.4065,19.8,2019-12,NSW,N
-34.3252,118.2762,241.8,2019-12,WA,D
-33.9466,149.9942,32.9,2019-12,NSW,N
-32.9789,150.2938,97.2,2019-12,NSW,D
-29.3778,152.0849,37.3,2019-12,NSW,D
-17.6095,125.081,4.0,2019-12,WA,N
-32.5864,150.4226,9.8,2019-12,NSW,N
-37.5634,147.7419,204.3,2019-12,NSW,N
-31.3915,151.2275,14.3,2019-12,NSW,N
-25.099,149.167,88.3,2019-12,QLD,N
-15.2239,143.876,63.8,2019-12,QLD,D
-17.9135,144.839,16.0,2019-12,QLD,D
-32.6372,150.7254,34.2,2019-12,NSW,D
-34.0312,150.4553,184.7,2019-12,NSW,D
-32.7216,150.9486,23.5,2019-12,NSW,D
-37.138,149.877,0.0,2020-01,NSW,N
-25.449,149.174,24.6,2020-01,QLD,D
-36.847,146.814,17.5,2020-01,NSW,D
-36.019,136.755,0.0,2020-01,SA,D
-37.011,147.022,7.4,2020-01,NSW,N
-32.544,150.234,98.5,2020-01,NSW,N
-37.145,149.635,53.6,2020-01,NSW,D
-37.284,149.216,29.7,2020-01,NSW,N
-33.21,122.357,50.2,2020-01,WA,D
-19.832,144.307,60.6,2020-01,QLD,D
-17.12,144.935,24.1,2020-01,QLD,D
-35.676,148.951,893.6,2020-01,NSW,N
-32.535,150.23,28.3,2020-01,NSW,D
-35.835,150.085,18.7,2020-01,NSW,D
-37.427,147.456,17.4,2020-01,NSW,N
-37.421,149.674,13.8,2020-01,NSW,D
-31.087,123.843,177.6,2020-01,WA,D
-36.435,147.989,5.1,2020-01,NSW,N
-37.602,149.266,50.2,2020-01,NSW,D
-19.838,144.576,5.7,2020-01,QLD,N
-35.837,148.673,51.2,2020-01,NSW,D
-32.638,122.294,254.1,2020-01,WA,D
-32.621,150.239,11.6,2020-01,NSW,N
-29.099,150.813,20.6,2020-01,NSW,N
-35.139,150.532,28.8,2020-01,NSW,D
-41.667,148.055,160.2,2020-01,VIC,N
-33.153,150.069,179.0,2020-01,NSW,D
-29.056,150.786,11.6,2020-01,NSW,D
-22.318,146.965,37.8,2020-01,QLD,D
-32.76,122.03,5803.1,2020-01,WA,D
-37.356,149.063,17.5,2020-01,NSW,D
-34.691,150.162,25.6,2020-01,NSW,N
-36.636,148.062,115.3,2020-01,NSW,D
-36.299,148.152,14.3,2020-01,NSW,N
-35.907,147.579,15.8,2020-01,NSW,D
-31.955,121.368,64.6,2020-01,WA,D
-28.753,128.794,789.2,2020-01,WA,D
-37.23,149.796,0.0,2020-01,NSW,N
-35.869,148.86,88.8,2020-01,NSW,D
-25.439,149.869,36.4,2020-01,QLD,D
-34.814,150.197,32.2,2020-01,NSW,D
-37.62,148.981,51.6,2020-01,NSW,N
-37.177,149.017,338.2,2020-01,NSW,N
-29.446,152.144,23.0,2020-01,NSW,N
-35.884,149.702,47.4,2020-01,NSW,N
-32.709,122.105,37.7,2020-01,WA,N
-36.695,146.764,5.6,2020-01,NSW,N
-37.12,149.823,0.0,2020-01,NSW,N
-35.376,147.984,162.9,2020-01,NSW,N
-37.073,147.117,80.6,2020-01,NSW,N
-32.647,122.152,260.1,2020-01,WA,D
-36.503,148.014,8.9,2020-01,NSW,N
-32.69,124.263,94.0,2020-01,WA,D
-36.665,147.917,61.4,2020-01,NSW,D
-20.461,118.57,15.8,2020-01,WA,D
-33.17,150.085,60.1,2020-01,NSW,D
-36.371,147.738,31.3,2020-01,NSW,D
-26.538,150.665,68.2,2020-01,QLD,D
-37.579,147.56,89.2,2020-01,NSW,N
-36.103,147.899,0.0,2020-01,NSW,D
-37.228,149.528,33.6,2020-01,NSW,D
-32.511,121.957,103.0,2020-01,WA,N
-26.795,150.351,9.6,2020-01,QLD,N
-37.272,147.924,31.7,2020-01,NSW,N
-31.661,119.758,296.1,2020-01,WA,D
-16.702,145.528,77.4,2020-01,QLD,D
-37.376,149.348,24.3,2020-01,NSW,N
-34.312,149.98,55.1,2020-01,NSW,D
-35.552,148.525,19.0,2020-01,NSW,N
-37.469,149.458,20.7,2020-01,NSW,N
-34.798,150.087,21.2,2020-01,NSW,D
-32.338,123.222,89.4,2020-01,WA,D
-37.678,148.738,91.0,2020-01,NSW,N
-34.869,150.089,30.6,2020-01,NSW,D
-36.487,149.574,420.5,2020-01,NSW,D
-32.386,123.543,143.5,2020-01,WA,D
-37.034,147.379,2795.6,2020-01,NSW,D
-36.508,149.575,8.7,2020-01,NSW,N
-37.429,149.494,46.5,2020-01,NSW,D
-32.485,123.098,453.9,2020-01,WA,D
-36.391,149.593,69.6,2020-01,NSW,N
-37.457,149.709,10.5,2020-01,NSW,N
-32.61,150.218,27.4,2020-01,NSW,N
-30.126,150.049,17.6,2020-01,NSW,N
-37.663,148.618,65.5,2020-01,NSW,N
-20.089,147.025,23.3,2020-01,QLD,D
-37.257,149.858,66.9,2020-01,NSW,D
-31.043,123.784,170.6,2020-01,WA,D
-32.65,122.019,87.7,2020-01,WA,D
-18.179,142.983,7.3,2020-01,QLD,N
-15.019,133.242,36.6,2020-01,NT,D
-35.746,137.261,352.2,2020-01,SA,D
-37.009,149.427,22.4,2020-01,NSW,N
-35.894,136.63,133.4,2020-01,SA,D
-32.686,150.078,39.5,2020-01,NSW,N
-32.652,122.158,218.4,2020-01,WA,D
-37.077,147.48,28.6,2020-01,NSW,D
-36.524,148.042,99.4,2020-01,NSW,D
-35.93,136.678,0.0,2020-01,SA,D
-36.348,148.076,15.2,2020-01,NSW,N
-37.249,149.081,97.4,2020-01,NSW,N
-37.189,149.948,62.0,2020-01,NSW,D
-26.107,151.489,10.4,2020-01,QLD,N
-35.886,148.14,94.6,2020-01,NSW,D
-21.46,116.02,9.3,2020-01,WA,N
-35.574,148.128,25.3,2020-01,NSW,D
-41.588,147.949,14.9,2020-01,VIC,N
-37.368,149.816,0.0,2020-01,NSW,N
-37.483,149.191,19.0,2020-01,NSW,N
-34.823,150.333,218.7,2020-01,NSW,D
-35.954,136.832,0.0,2020-01,SA,D
-32.96,123.646,188.7,2020-01,WA,D
-37.232,149.147,58.1,2020-01,NSW,D
-35.905,148.905,29.8,2020-01,NSW,D
-35.834,150.042,47.6,2020-01,NSW,D
-35.678,148.222,20.5,2020-01,NSW,N
-37.685,148.622,30.5,2020-01,NSW,N
-31.862,121.5,139.9,2020-01,WA,D
-31.526,151.265,145.0,2020-01,NSW,D
-35.924,150.003,15.0,2020-01,NSW,N
-36.106,147.88,4.9,2020-01,NSW,N
-36.223,149.494,39.0,2020-01,NSW,D
-18.441,145.327,18.0,2020-01,QLD,D
-32.519,122.296,85.2,2020-01,WA,D
-36.727,146.589,44.7,2020-01,NSW,D
-18.166,144.057,9.5,2020-01,QLD,N
-35.461,148.313,20.5,2020-01,NSW,N
-35.837,149.992,11.8,2020-01,NSW,N
-35.96,148.265,83.7,2020-01,NSW,D
-32.247,123.293,547.3,2020-01,WA,D
-37.499,148.605,10.6,2020-01,NSW,N
-19.826,144.34,29.2,2020-01,QLD,D
-36.484,149.596,1412.6,2020-01,NSW,D
-37.244,149.203,52.9,2020-01,NSW,N
-35.886,136.673,432.4,2020-01,SA,D
-21.945,149.336,105.1,2020-01,QLD,D
-24.598,151.488,11.8,2020-01,QLD,N
-37.403,147.512,104.4,2020-01,NSW,N
-35.57,148.158,12.2,2020-01,NSW,N
-35.967,136.749,0.0,2020-01,SA,D
-37.095,147.008,81.3,2020-01,NSW,N
-32.573,122.352,14.0,2020-01,WA,D
-32.773,124.105,117.6,2020-01,WA,D
-35.797,136.621,47.7,2020-01,SA,D
-36.908,146.595,8.6,2020-01,NSW,D
-19.366,143.245,19.6,2020-01,QLD,D
-36.241,149.526,244.2,2020-01,NSW,D
-35.244,149.946,241.5,2020-01,NSW,D
-35.241,149.952,38.2,2020-01,NSW,D
-36.346,149.57,35.7,2020-01,NSW,D
-36.959,147.33,23.3,2020-01,NSW,D
-17.905,144.019,56.6,2020-01,QLD,D
-32.67,150.147,14.7,2020-01,NSW,N
-35.402,147.947,371.4,2020-01,NSW,D
-26.361,149.391,52.2,2020-01,QLD,N
-32.503,123.423,14.0,2020-01,WA,N
-32.577,121.994,109.9,2020-01,WA,D
-32.532,150.448,21.1,2020-01,NSW,N
-25.971,150.54,18.1,2020-01,QLD,D
-36.858,146.797,12.0,2020-01,NSW,D
-32.678,150.906,37.2,2020-01,NSW,D
-37.239,149.58,0.0,2020-01,NSW,N
-35.665,148.207,17.5,2020-01,NSW,D
-37.664,148.806,22.8,2020-01,NSW,N
-31.684,150.984,23.2,2020-01,NSW,N
-37.477,148.082,7.6,2020-01,NSW,D
-31.026,123.654,23.8,2020-01,WA,D
-35.397,148.017,0.0,2020-01,NSW,D
-19.774,144.5,13.7,2020-01,QLD,N
-35.283,149.958,14.0,2020-01,NSW,D
-37.545,148.668,33.0,2020-01,NSW,N
-34.333,150.135,154.0,2020-01,NSW,D
-32.423,123.65,21.4,2020-01,WA,D
-41.614,147.836,30.6,2020-01,VIC,N
-32.824,124.277,0.0,2020-01,WA,N
-35.69,137.132,11.2,2020-01,SA,D
-32.393,123.595,41.8,2020-01,WA,D
-37.254,146.504,84.3,2020-01,NSW,D
-37.158,149.971,142.8,2020-01,NSW,D
-35.468,148.345,48.7,2020-01,NSW,D
-36.419,147.739,73.8,2020-01,NSW,D
-37.183,149.563,16.0,2020-01,NSW,D
-37.397,148.902,16.5,2020-01,NSW,D
-22.149,146.91,59.6,2020-01,QLD,N
-35.786,148.262,19.5,2020-01,NSW,D
-37.645,148.773,97.9,2020-01,NSW,D
-37.411,149.619,70.4,2020-01,NSW,D
-24.562,146.709,19.6,2020-01,QLD,D
-33.172,150.065,191.5,2020-01,NSW,D
-37.359,149.346,50.6,2020-01,NSW,D
-37.4,149.707,82.5,2020-01,NSW,D
-32.68,123.396,236.7,2020-01,WA,D
-35.783,148.711,23.0,2020-01,NSW,N
-36.557,149.48,134.1,2020-01,NSW,D
-37.04,148.038,86.5,2020-01,NSW,N
-35.593,148.947,914.2,2020-01,NSW,D
-22.566,115.757,38.9,2020-01,WA,D
-35.777,149.857,555.5,2020-01,NSW,D
-32.691,121.971,103.3,2020-01,WA,D
-37.704,148.116,18.8,2020-01,NSW,D
-35.837,148.65,142.2,2020-01,NSW,D
-19.875,144.196,296.9,2020-01,QLD,N
-32.438,123.601,43.4,2020-01,WA,D
-32.579,150.583,34.9,2020-01,NSW,D
-31.035,123.707,129.0,2020-01,WA,D
-34.376,150.383,211.9,2020-01,NSW,D
-29.072,128.293,174.8,2020-01,WA,D
-37.722,149.273,56.5,2020-01,NSW,N
-35.783,136.9,90.1,2020-01,SA,D
-19.844,144.262,13.6,2020-01,QLD,N
-35.842,148.856,45.1,2020-01,NSW,N
-35.868,136.791,536.1,2020-01,SA,D
-30.792,123.289,15.9,2020-01,WA,N
-36.332,149.931,21.9,2020-01,NSW,D
-35.487,148.1,43.2,2020-01,NSW,D
-32.278,123.369,143.0,2020-01,WA,D
-31.682,132.96,21.6,2020-01,SA,N
-35.144,150.569,50.1,2020-01,NSW,D
-36.513,149.604,12.3,2020-01,NSW,N
-16.306,137.724,21.9,2020-01,NT,D
-19.914,144.558,22.4,2020-01,QLD,D
-36.023,136.793,0.0,2020-01,SA,D
-37.538,147.486,20.3,2020-01,NSW,D
-31.872,121.551,17.6,2020-01,WA,N
-37.743,149.271,39.5,2020-01,NSW,N
-37.179,149.855,0.0,2020-01,NSW,N
-37.44,149.243,59.1,2020-01,NSW,D
-24.887,147.755,16.4,2020-01,QLD,N
-37.079,149.509,28.0,2020-01,NSW,D
-34.298,150.344,26.9,2020-01,NSW,D
-35.689,148.235,423.0,2020-01,NSW,D
-35.573,148.926,13.0,2020-01,NSW,N
-37.281,147.92,11.7,2020-01,NSW,N
-14.736,143.083,24.8,2020-01,QLD,D
-36.017,148.319,819.1,2020-01,NSW,D
-25.104,128.914,59.3,2020-01,WA,D
-35.837,150.004,8.0,2020-01,NSW,N
-36.361,148.108,29.8,2020-01,NSW,D
-37.23,149.583,0.0,2020-01,NSW,N
-37.594,149.248,212.7,2020-01,NSW,D
-17.534,143.368,16.5,2020-01,QLD,N
-35.928,149.522,20.3,2020-01,NSW,D
-31.909,121.416,144.5,2020-01,WA,D
-36.754,146.661,42.5,2020-01,NSW,N
-32.437,123.513,187.0,2020-01,WA,D
-32.422,123.594,30.8,2020-01,WA,N
-35.895,148.142,161.7,2020-01,NSW,D
-32.822,124.083,18.7,2020-01,WA,D
-36.965,146.709,150.4,2020-01,NSW,D
-31.91,121.481,130.3,2020-01,WA,D
-36.744,149.405,918.8,2020-01,NSW,D
-37.252,149.269,87.9,2020-01,NSW,N
-37.421,149.236,20.4,2020-01,NSW,N
-35.623,148.872,37.1,2020-01,NSW,N
-16.016,145.104,53.9,2020-01,QLD,D
-23.918,148.324,76.8,2020-01,QLD,D
-37.518,149.391,163.2,2020-01,NSW,N
-35.879,149.697,42.6,2020-01,NSW,N
-37.615,149.157,61.4,2020-01,NSW,N
-29.059,150.779,26.2,2020-01,NSW,D
-32.674,122.301,110.9,2020-01,WA,D
-36.048,147.829,65.1,2020-01,NSW,D
-37.607,149.275,17.5,2020-01,NSW,D
-29.075,150.796,410.6,2020-01,NSW,D
-28.227,129.768,20.2,2020-01,SA,N
-35.823,149.992,468.2,2020-01,NSW,D
-37.298,149.481,33.9,2020-01,NSW,N
-30.927,123.547,90.2,2020-01,WA,D
-37.63,149.191,17.7,2020-01,NSW,N
-36.627,148.138,23.4,2020-01,NSW,N
-34.94,149.973,270.5,2020-01,NSW,D
-31.814,151.833,15.5,2020-01,NSW,N
-37.44,147.894,25.8,2020-01,NSW,N
-36.021,149.738,498.5,2020-01,NSW,D
-35.25,149.954,142.2,2020-01,NSW,D
-36.618,148.175,16.5,2020-01,NSW,D
-31.52,151.239,32.7,2020-01,NSW,N
-15.851,142.325,15.5,2020-01,QLD,D
-24.93,149.461,21.9,2020-01,QLD,D
-32.905,124.305,68.6,2020-01,WA,D
-37.362,149.679,102.1,2020-01,NSW,D
-36.487,149.515,778.0,2020-01,NSW,D
-33.974,142.202,16.2,2020-01,NSW,D
-37.604,147.563,63.6,2020-01,NSW,N
-35.611,148.905,22.4,2020-01,NSW,N
-36.425,147.686,47.9,2020-01,NSW,N
-36.975,147.286,153.4,2020-01,NSW,D
-37.07,147.061,68.4,2020-01,NSW,D
-19.762,144.309,60.1,2020-01,QLD,D
-37.041,147.36,209.9,2020-01,NSW,N
-36.826,148.136,98.1,2020-01,NSW,D
-37.507,149.374,48.4,2020-01,NSW,D
-36.654,146.606,18.2,2020-01,NSW,N
-34.672,150.339,63.9,2020-01,NSW,N
-17.1,144.078,15.1,2020-01,QLD,D
-37.41,149.569,34.8,2020-01,NSW,D
-31.759,151.779,26.5,2020-01,NSW,N
-34.798,142.559,24.3,2020-01,NSW,D
-32.389,121.555,52.2,2020-01,WA,D
-32.641,121.972,61.2,2020-01,WA,N
-30.887,123.517,166.1,2020-01,WA,D
-30.445,151.354,26.3,2020-01,NSW,D
-35.91,136.624,146.0,2020-01,SA,D
-37.537,149.139,29.0,2020-01,NSW,D
-30.811,123.318,31.3,2020-01,WA,D
-32.617,122.009,348.1,2020-01,WA,N
-37.176,148.571,22.6,2020-01,NSW,D
-36.389,149.578,11.1,2020-01,NSW,D
-30.111,150.084,12.3,2020-01,NSW,N
-32.432,123.034,11.0,2020-01,WA,N
-34.984,149.967,56.6,2020-01,NSW,D
-36.94,146.946,18.9,2020-01,NSW,N
-32.505,121.903,16.0,2020-01,WA,N
-36.964,146.809,21.0,2020-01,NSW,N
-37.467,149.765,22.1,2020-01,NSW,D
-32.47,121.952,19.0,2020-01,WA,N
-29.441,152.576,20.0,2020-01,NSW,N
-16.206,143.98,11.8,2020-01,QLD,N
-32.67,121.936,195.2,2020-01,WA,D
-37.558,149.163,12.6,2020-01,NSW,D
-33.254,122.283,90.1,2020-01,WA,D
-32.624,123.329,153.3,2020-01,WA,D
-35.421,148.113,42.8,2020-01,NSW,D
-36.471,149.617,29.7,2020-01,NSW,D
-32.708,150.074,23.1,2020-01,NSW,N
-35.557,148.942,130.6,2020-01,NSW,D
-35.905,148.855,264.4,2020-01,NSW,D
-30.806,123.371,133.4,2020-01,WA,D
-35.929,136.614,50.2,2020-01,SA,D
-32.405,123.049,15.1,2020-01,WA,N
-36.048,149.727,41.7,2020-01,NSW,D
-31.706,132.865,779.5,2020-01,SA,N
-32.673,150.073,10.6,2020-01,NSW,N
-37.206,149.961,20.4,2020-01,NSW,N
-37.374,148.95,45.0,2020-01,NSW,N
-37.329,147.722,26.8,2020-01,NSW,N
-36.43,147.783,23.5,2020-01,NSW,D
-36.111,147.895,24.1,2020-01,NSW,D
-31.978,121.469,122.1,2020-01,WA,D
-35.624,148.185,124.0,2020-01,NSW,D
-32.537,123.057,7060.7,2020-01,WA,D
-31.538,151.315,145.8,2020-01,NSW,D
-36.236,150.008,16.4,2020-01,NSW,D
-32.622,150.794,28.3,2020-01,NSW,D
-37.291,149.117,35.7,2020-01,NSW,D
-37.018,146.976,13.4,2020-01,NSW,D
-32.52,123.058,3273.1,2020-01,WA,D
-36.99,147.3,181.0,2020-01,NSW,D
-37.03,146.745,14.5,2020-01,NSW,N
-37.275,147.971,24.5,2020-01,NSW,D
-23.841,145.037,11.9,2020-01,QLD,D
-32.564,122.026,355.6,2020-01,WA,D
-37.279,149.289,4.9,2020-01,NSW,D
-33.154,150.067,43.6,2020-01,NSW,D
-33.228,122.138,78.5,2020-01,WA,D
-37.298,149.189,27.6,2020-01,NSW,N
-36.687,147.882,180.5,2020-01,NSW,N
-37.564,147.991,8.0,2020-01,NSW,N
-36.781,146.754,67.4,2020-01,NSW,N
-35.652,148.92,17.9,2020-01,NSW,D
-35.729,149.957,58.4,2020-01,NSW,D
-22.843,148.632,37.1,2020-01,QLD,N
-37.373,149.563,345.2,2020-01,NSW,D
-36.137,149.388,19.8,2020-01,NSW,D
-30.929,123.734,33.9,2020-01,WA,D
-35.83,149.832,14.2,2020-01,NSW,N
-35.902,149.758,18.4,2020-01,NSW,D
-31.518,151.284,8.5,2020-01,NSW,N
-37.089,147.02,157.5,2020-01,NSW,D
-32.81,124.201,2636.9,2020-01,WA,D
-37.286,149.055,27.9,2020-01,NSW,D
-34.778,150.358,13.5,2020-01,NSW,D
-37.528,149.368,34.7,2020-01,NSW,N
-37.294,149.819,0.0,2020-01,NSW,N
-36.108,149.518,1050.5,2020-01,NSW,D
-29.434,152.162,16.5,2020-01,NSW,D
-28.778,128.506,53.8,2020-01,WA,D
-37.281,149.854,0.0,2020-01,NSW,N
-36.988,147.393,139.7,2020-01,NSW,D
-35.501,148.403,14.0,2020-01,NSW,N
-37.039,147.485,144.5,2020-01,NSW,D
-32.711,121.074,11.1,2020-01,WA,D
-35.933,148.344,45.9,2020-01,NSW,N
-36.442,149.974,35.2,2020-01,NSW,D
-16.936,144.31,74.8,2020-01,QLD,D
-36.511,149.925,11.8,2020-01,NSW,N
-36.979,148.268,152.4,2020-01,NSW,D
-35.975,150.001,13.4,2020-01,NSW,N
-36.794,148.014,0.0,2020-01,NSW,D
-19.723,144.342,20.3,2020-01,QLD,N
-35.875,148.854,17.4,2020-01,NSW,N
-37.517,148.085,42.4,2020-01,NSW,N
-37.544,149.053,6.5,2020-01,NSW,N
-37.624,148.923,22.3,2020-01,NSW,N
-32.658,122.333,1227.7,2020-01,WA,D
-37.155,148.198,80.0,2020-01,NSW,D
-36.533,148.044,44.1,2020-01,NSW,D
-16.792,129.64,59.4,2020-01,NT,N
-41.713,148.053,67.0,2020-01,VIC,N
-19.798,143.731,13.8,2020-01,QLD,N
-35.873,148.044,467.8,2020-01,NSW,D
-35.228,147.862,16.4,2020-01,NSW,N
-35.727,149.964,250.6,2020-01,NSW,D
-41.608,147.835,9.9,2020-01,VIC,N
-32.628,150.806,42.1,2020-01,NSW,D
-35.824,147.618,65.7,2020-01,NSW,N
-35.827,137.421,11.2,2020-01,SA,D
-16.666,145.167,27.9,2020-01,QLD,D
-35.87,149.97,74.3,2020-01,NSW,N
-30.856,123.36,45.3,2020-01,WA,D
-37.416,149.46,34.3,2020-01,NSW,N
-31.323,151.294,23.2,2020-01,NSW,D
-37.594,147.57,34.4,2020-01,NSW,N
-31.022,123.779,180.9,2020-01,WA,D
-35.815,150.001,40.6,2020-01,NSW,N
-41.643,147.996,26.0,2020-01,VIC,D
-36.548,149.933,37.0,2020-01,NSW,D
-37.115,148.082,37.4,2020-01,NSW,N
-37.134,149.854,0.0,2020-01,NSW,N
-34.319,150.338,140.8,2020-01,NSW,D
-32.348,123.555,30.4,2020-01,WA,D
-37.037,148.161,224.2,2020-01,NSW,D
-36.494,148.187,108.5,2020-01,NSW,D
-15.716,132.243,90.6,2020-01,NT,D
-36.341,147.737,31.9,2020-01,NSW,D
-35.991,149.386,311.3,2020-01,NSW,D
-32.669,150.98,10.8,2020-01,NSW,N
-17.136,144.902,26.0,2020-01,QLD,D
-36.05,148.469,113.6,2020-01,NSW,D
-17.882,143.403,17.5,2020-01,QLD,D
-32.453,123.51,123.3,2020-01,WA,D
-35.989,148.341,15.2,2020-01,NSW,N
-35.476,148.051,1533.5,2020-01,NSW,D
-36.707,146.722,353.9,2020-01,NSW,D
-35.896,147.934,80.7,2020-01,NSW,D
-32.493,121.395,106.9,2020-01,WA,D
-34.734,150.272,25.4,2020-01,NSW,N
-32.515,123.389,73.2,2020-01,WA,D
-32.612,123.417,18.3,2020-01,WA,D
-33.163,150.108,23.3,2020-01,NSW,D
-37.244,149.166,15.2,2020-01,NSW,D
-36.714,149.379,16.8,2020-01,NSW,D
-19.961,144.434,8.2,2020-01,QLD,N
-20.427,148.259,8.5,2020-01,QLD,N
-32.724,122.3,70.0,2020-01,WA,D
-36.339,149.94,46.1,2020-01,NSW,D
-35.993,149.568,17.7,2020-01,NSW,N
-32.406,123.64,973.3,2020-01,WA,D
-13.153,130.324,15.5,2020-01,NT,D
-37.182,149.113,335.0,2020-01,NSW,N
-25.402,149.164,46.0,2020-01,QLD,D
-32.53,122.286,235.2,2020-01,WA,D
-32.548,150.411,25.8,2020-01,NSW,D
-37.379,149.432,86.6,2020-01,NSW,D
-32.535,150.475,47.7,2020-01,NSW,D
-37.658,148.588,53.2,2020-01,NSW,D
-31.504,151.254,59.4,2020-01,NSW,N
-36.359,147.825,142.3,2020-01,NSW,D
-35.748,149.864,21.1,2020-01,NSW,D
-35.865,147.508,11.0,2020-01,NSW,N
-37.127,149.809,0.0,2020-01,NSW,N
-37.331,149.507,62.8,2020-01,NSW,D
-22.196,150.039,117.7,2020-01,QLD,D
-34.263,149.938,27.8,2020-01,NSW,N
-32.691,122.022,94.4,2020-01,WA,D
-35.903,150.007,42.7,2020-01,NSW,D
-32.562,122.288,525.2,2020-01,WA,D
-29.397,152.182,8.7,2020-01,NSW,N
-30.534,150.842,89.1,2020-01,NSW,D
-37.627,147.583,102.3,2020-01,NSW,D
-31.463,151.758,117.9,2020-01,NSW,D
-24.074,132.846,47.0,2020-01,NT,N
-35.942,148.193,103.6,2020-01,NSW,D
-37.463,149.775,42.1,2020-01,NSW,N
-35.865,148.702,143.3,2020-01,NSW,D
-19.296,139.498,7.2,2020-01,QLD,N
-36.724,146.59,18.3,2020-01,NSW,D
-34.32,150.348,72.7,2020-01,NSW,D
-36.906,146.591,13.1,2020-01,NSW,N
-36.009,148.443,0.0,2020-01,NSW,D
-31.999,149.064,45.9,2020-01,NSW,N
-35.74,149.848,32.0,2020-01,NSW,D
-35.736,148.235,299.9,2020-01,NSW,D
-26.507,150.674,83.8,2020-01,QLD,D
-37.258,147.984,108.8,2020-01,NSW,N
-15.137,141.709,15.4,2020-01,QLD,D
-35.983,149.5,49.1,2020-01,NSW,D
-32.516,150.226,33.6,2020-01,NSW,N
-37.734,148.346,52.8,2020-01,NSW,D
-37.663,149.03,24.9,2020-01,NSW,N
-35.486,148.042,605.1,2020-01,NSW,D
-37.095,148.29,622.9,2020-01,NSW,D
-37.361,147.728,28.0,2020-01,NSW,N
-41.623,147.835,32.0,2020-01,VIC,N
-35.134,150.571,14.3,2020-01,NSW,N
-36.727,148.188,23.8,2020-01,NSW,N
-31.868,121.502,29.9,2020-01,WA,N
-35.867,149.955,11.6,2020-01,NSW,D
-31.907,121.406,6.9,2020-01,WA,N
-36.577,149.929,34.4,2020-01,NSW,N
