latitude,longitude,frp,acq_date,month,state,daynight,confidence
-27.80877,116.52296,25.0,2019-12-12,2019-12,WA,D,n
-29.72024,118.64211,28.3,2019-12-03,2019-12,WA,D,h
-21.01123,123.14484,0.7,2019-12-07,2019-12,WA,N,n
-15.72123,128.68526,0.2,2019-12-20,2019-12,WA,N,n
-14.95014,126.5508,73.6,2019-12-15,2019-12,WA,D,n
-16.71481,127.69029,16.8,2019-12-01,2019-12,WA,D,n
-19.79383,121.63628,16.6,2019-12-21,2019-12,WA,D,n
-22.34539,122.7932,20.6,2019-12-30,2019-12,WA,D,n
-16.73447,124.29034,105.0,2019-12-07,2019-12,WA,D,n
-27.96263,119.85034,31.2,2019-12-13,2019-12,WA,D,h
-27.60257,128.57005,117.6,2019-12-18,2019-12,WA,D,h
-15.16005,124.98738,71.3,2019-12-12,2019-12,WA,D,n
-31.53022,115.67928,56.8,2019-12-11,2019-12,WA,N,n
-18.33856,124.48745,2.9,2019-12-05,2019-12,WA,N,n
-15.86618,128.79604,15.8,2019-12-12,2019-12,WA,D,n
-17.24945,127.93089,24.9,2019-12-25,2019-12,WA,D,n
-32.92982,120.88303,115.5,2019-12-08,2019-12,WA,D,h
-17.62719,125.0983,49.7,2019-12-24,2019-12,WA,N,n
-15.27127,127.45842,110.7,2019-12-16,2019-12,WA,D,h
-28.21063,125.56211,44.8,2019-12-08,2019-12,WA,D,n
-33.92627,122.12643,109.8,2019-12-28,2019-12,WA,D,h
-32.19442,121.5073,614.6,2019-12-19,2019-12,WA,D,h
-17.99586,127.34933,1.8,2019-12-20,2019-12,WA,N,n
-16.80219,127.95676,67.6,2019-12-10,2019-12,WA,D,n
-20.54965,122.67133,77.6,2019-12-25,2019-12,WA,D,h
-23.67884,128.59785,34.6,2019-12-27,2019-12,WA,N,n
-27.95965,122.85207,110.4,2019-12-27,2019-12,WA,N,n
-26.76702,128.97168,9.2,2019-12-20,2019-12,WA,N,n
-18.33756,123.14022,43.9,2019-12-27,2019-12,WA,D,n
-28.25043,125.50629,136.1,2019-12-07,2019-12,WA,D,n
-21.17536,124.26267,23.1,2019-12-11,2019-12,WA,N,n
-24.63881,127.22118,60.3,2019-12-31,2019-12,WA,D,h
-30.73206,119.89764,133.1,2019-12-07,2019-12,WA,D,h
-15.67979,126.99825,14.3,2019-12-19,2019-12,WA,D,h
-17.85557,123.36646,64.7,2019-12-16,2019-12,WA,D,n
-22.35139,120.59953,2.3,2019-12-14,2019-12,WA,N,n
-28.865,128.69679,21.8,2019-12-26,2019-12,WA,D,n
-15.36664,128.99991,3.0,2019-12-10,2019-12,WA,N,n
-17.77056,125.39439,9.6,2019-12-12,2019-12,WA,D,n
-28.91153,128.81274,511.9,2019-12-29,2019-12,WA,D,h
-21.00707,116.538,14.1,2019-12-25,2019-12,WA,D,n
-14.14335,126.47367,18.2,2019-12-13,2019-12,WA,D,h
-14.99536,128.78244,15.0,2019-12-25,2019-12,WA,D,n
-28.16015,121.1919,19.0,2019-12-27,2019-12,WA,D,h
-26.12445,123.9126,5.7,2019-12-05,2019-12,WA,D,h
-27.80511,126.57216,32.2,2019-12-10,2019-12,WA,D,n
-33.62819,123.76701,111.4,2019-12-29,2019-12,WA,D,h
-21.10963,121.26594,6.9,2019-12-17,2019-12,WA,N,n
-19.78228,123.37776,2.1,2019-12-24,2019-12,WA,N,n
-32.39145,123.35796,669.2,2019-12-22,2019-12,WA,D,n
-19.24559,124.53973,15.9,2019-12-07,2019-12,WA,D,h
-29.44401,123.93764,1.7,2019-12-08,2019-12,WA,N,n
-29.16912,127.16772,0.8,2019-12-31,2019-12,WA,N,n
-18.1031,124.09707,15.6,2019-12-18,2019-12,WA,D,n
-31.58933,124.1386,18.6,2019-12-20,2019-12,WA,D,h
-16.46634,128.35156,68.8,2019-12-09,2019-12,WA,D,n
-19.21545,121.9626,46.6,2019-12-18,2019-12,WA,D,n
-15.71386,124.66006,10.5,2019-12-10,2019-12,WA,D,n
-14.85448,125.5769,15.3,2019-12-01,2019-12,WA,D,n
-17.64525,122.76495,143.9,2019-12-11,2019-12,WA,D,n
-15.24043,126.00452,13.9,2019-12-09,2019-12,WA,D,n
-26.68479,123.09109,9.5,2019-12-26,2019-12,WA,D,h
-24.43888,127.76377,4.4,2019-12-05,2019-12,WA,D,h
-26.99814,125.86227,81.7,2019-12-12,2019-12,WA,D,h
-22.21856,115.21896,36.5,2019-12-28,2019-12,WA,D,n
-33.14935,116.23462,165.6,2019-12-15,2019-12,WA,D,h
-16.02085,125.80276,14.5,2019-12-28,2019-12,WA,D,n
-21.39802,116.4329,19.1,2019-12-24,2019-12,WA,D,n
-17.32151,123.66574,37.9,2019-12-01,2019-12,WA,D,n
-31.25402,123.7056,4.6,2019-12-01,2019-12,WA,D,n
-21.53821,122.29256,35.2,2019-12-19,2019-12,WA,D,h
-25.1254,126.79372,1.1,2019-12-05,2019-12,WA,D,h
-24.59479,127.31731,11.8,2019-12-30,2019-12,WA,D,n
-32.22519,115.82513,132.0,2019-12-15,2019-12,WA,D,n
-19.20628,123.86416,2.2,2019-12-29,2019-12,WA,N,n
-32.92141,123.4211,46.8,2019-12-17,2019-12,WA,D,n
-21.58216,118.35065,2.6,2019-12-25,2019-12,WA,N,n
-17.8325,123.35799,29.7,2019-12-16,2019-12,WA,D,n
-28.79607,128.855,174.4,2019-12-29,2019-12,WA,D,h
-14.39154,127.72567,12.2,2019-12-22,2019-12,WA,D,n
-15.67248,126.99097,19.6,2019-12-20,2019-12,WA,D,n
-18.14989,125.39965,19.1,2019-12-25,2019-12,WA,D,n
-25.293,122.57628,31.1,2019-12-17,2019-12,WA,D,n
-30.7412,123.44875,27.9,2019-12-23,2019-12,WA,D,n
-33.67612,123.58916,157.7,2019-12-21,2019-12,WA,N,n
-15.47062,127.79182,27.8,2019-12-15,2019-12,WA,D,n
-17.56243,124.12393,45.2,2019-12-25,2019-12,WA,D,n
-22.5258,115.81304,157.6,2019-12-13,2019-12,WA,D,h
-14.85392,125.58138,15.3,2019-12-01,2019-12,WA,D,n
-21.62693,118.70101,22.4,2019-12-24,2019-12,WA,D,n
-16.53587,125.82363,18.9,2019-12-01,2019-12,WA,D,h
-20.32111,118.87917,29.8,2019-12-01,2019-12,WA,D,h
-27.0422,127.95586,40.9,2019-12-11,2019-12,WA,D,n
-17.59914,124.41445,12.2,2019-12-21,2019-12,WA,D,n
-17.79385,122.24903,24.6,2019-12-02,2019-12,WA,D,h
-22.89852,117.17667,115.2,2019-12-11,2019-12,WA,D,h
-22.05771,126.89249,21.1,2019-12-28,2019-12,WA,D,n
-27.63972,120.6755,101.7,2019-12-22,2019-12,WA,D,h
-27.07042,119.70423,35.3,2019-12-12,2019-12,WA,D,n
-27.86872,127.64896,59.9,2019-12-20,2019-12,WA,D,n
-19.72971,123.86481,79.0,2019-12-11,2019-12,WA,D,n
-20.2717,123.24885,154.3,2019-12-08,2019-12,WA,D,h
-18.65011,123.43983,57.0,2019-12-08,2019-12,WA,D,n
-32.43613,119.89016,512.6,2019-12-07,2019-12,WA,D,h
-27.58745,122.7487,20.6,2019-12-10,2019-12,WA,D,n
-32.31229,118.95415,3.3,2019-12-26,2019-12,WA,D,n
-18.00323,127.35187,0.9,2019-12-20,2019-12,WA,N,n
-24.17519,113.47277,263.5,2019-12-01,2019-12,WA,D,n
-17.97021,123.22444,31.8,2019-12-18,2019-12,WA,D,h
-32.72261,120.33079,199.8,2019-12-10,2019-12,WA,D,n
-33.18631,123.57404,612.4,2019-12-16,2019-12,WA,D,h
-15.25507,128.52693,48.8,2019-12-12,2019-12,WA,D,n
-21.84417,124.42316,4.8,2019-12-25,2019-12,WA,N,n
-22.41073,128.04047,3.9,2019-12-31,2019-12,WA,N,n
-20.82036,122.95509,90.3,2019-12-08,2019-12,WA,D,h
-32.42031,120.29273,331.9,2019-12-08,2019-12,WA,D,h
-18.71343,127.33907,102.9,2019-12-28,2019-12,WA,D,n
-22.66243,115.57227,31.9,2019-12-01,2019-12,WA,D,h
-20.99897,116.56078,45.9,2019-12-25,2019-12,WA,D,n
-21.18299,120.71179,41.7,2019-12-13,2019-12,WA,D,n
-32.3681,121.50169,60.4,2020-01-06,2020-01,WA,D,n
-20.82021,115.38282,1.5,2020-01-24,2020-01,WA,N,n
-33.97625,115.79687,16.2,2020-01-22,2020-01,WA,D,n
-22.46425,117.73491,51.8,2020-01-01,2020-01,WA,D,h
-22.81772,122.58635,7.7,2020-01-19,2020-01,WA,D,n
-32.81236,124.00931,382.7,2020-01-08,2020-01,WA,D,h
-30.89824,123.72104,67.6,2020-01-01,2020-01,WA,D,n
-17.42478,122.63933,2.7,2020-01-01,2020-01,WA,D,n
-15.79753,128.80504,5.1,2020-01-29,2020-01,WA,D,n
-32.67467,122.30244,252.2,2020-01-07,2020-01,WA,D,h
-33.64268,122.23567,8.0,2020-01-06,2020-01,WA,D,n
-13.96315,127.40359,4.3,2020-01-28,2020-01,WA,D,n
-32.72516,122.33581,63.4,2020-01-13,2020-01,WA,D,h
-25.10381,128.90526,34.0,2020-01-01,2020-01,WA,D,n
-22.82859,120.89808,23.1,2020-01-23,2020-01,WA,D,h
-18.42073,127.55803,10.0,2020-01-27,2020-01,WA,D,n
-34.35669,118.07247,22.1,2020-01-01,2020-01,WA,D,h
-32.21859,121.34916,34.1,2020-01-01,2020-01,WA,D,n
-28.95482,128.76067,43.1,2020-01-01,2020-01,WA,D,n
-18.82507,126.70299,4.5,2020-01-18,2020-01,WA,D,n
-16.23917,128.86848,17.2,2020-01-08,2020-01,WA,D,n
-17.98068,125.31136,8.7,2020-01-23,2020-01,WA,D,n
-32.59405,123.06829,367.2,2020-01-08,2020-01,WA,D,h
-32.35906,123.59334,224.2,2020-01-01,2020-01,WA,D,h
-22.46577,117.72881,25.8,2020-01-01,2020-01,WA,D,n
-16.23972,128.86374,17.0,2020-01-08,2020-01,WA,D,n
-31.94863,120.50537,2.3,2020-01-04,2020-01,WA,D,n
-32.65267,121.03251,153.7,2020-01-01,2020-01,WA,D,h
-31.23412,121.14391,357.6,2020-01-03,2020-01,WA,D,n
-30.88548,123.75815,31.3,2020-01-02,2020-01,WA,D,n
-32.71906,122.03485,353.4,2020-01-07,2020-01,WA,D,h
-32.91061,123.63604,385.6,2020-01-02,2020-01,WA,D,h
-17.2013,128.40053,2.7,2020-01-18,2020-01,WA,N,n
-21.59988,118.6573,22.5,2020-01-12,2020-01,WA,D,h
-33.16602,115.73158,17.1,2020-01-21,2020-01,WA,D,n
-32.73258,122.19408,249.8,2020-01-13,2020-01,WA,D,n
-18.39524,124.50346,3.6,2020-01-13,2020-01,WA,D,n
-32.72262,121.22505,59.9,2020-01-01,2020-01,WA,D,n
-33.63958,122.23306,14.9,2020-01-06,2020-01,WA,D,h
-30.79589,123.37892,255.7,2020-01-01,2020-01,WA,D,h
-31.8439,121.53113,157.2,2020-01-01,2020-01,WA,D,h
-18.51085,126.55151,25.0,2020-01-23,2020-01,WA,D,h
-26.36262,123.79606,15.6,2020-01-02,2020-01,WA,D,h
-31.0503,123.74409,56.2,2020-01-02,2020-01,WA,D,h
-21.34299,118.67153,1.1,2020-01-02,2020-01,WA,N,n
-16.88073,128.09801,6.7,2020-01-05,2020-01,WA,D,n
-30.45452,115.34568,3.1,2020-01-18,2020-01,WA,D,n
-25.04274,128.93819,14.6,2020-01-02,2020-01,WA,D,h
-32.40146,123.66424,132.1,2020-01-02,2020-01,WA,D,h
-32.71597,122.41962,34.4,2020-01-13,2020-01,WA,D,h
-15.59844,128.76605,4.8,2020-01-09,2020-01,WA,D,n
-31.95344,120.50693,27.1,2020-01-08,2020-01,WA,D,n
-17.75729,124.53297,2.9,2020-01-25,2020-01,WA,D,n
-32.56659,116.40447,2.1,2020-01-19,2020-01,WA,N,n
-21.69406,115.00335,3.3,2020-01-25,2020-01,WA,N,n
-28.60247,128.42529,62.8,2020-01-02,2020-01,WA,D,n
-18.51885,124.37515,4.2,2020-01-13,2020-01,WA,D,n
-31.6718,115.80329,0.5,2020-01-13,2020-01,WA,N,n
-18.01275,124.3909,194.6,2020-01-11,2020-01,WA,D,n
-21.89252,115.80575,23.3,2020-01-22,2020-01,WA,N,n
-30.86707,121.48846,22.0,2020-01-13,2020-01,WA,D,n
-16.52261,123.49404,4.4,2020-01-01,2020-01,WA,D,n
-21.94527,116.48898,88.4,2020-01-26,2020-01,WA,D,n
-26.49324,123.41299,7.0,2020-01-02,2020-01,WA,D,n
-32.75507,121.94827,4.8,2020-01-07,2020-01,WA,N,n
-18.61333,124.28134,199.7,2020-01-13,2020-01,WA,D,h
-32.23449,115.83049,13.5,2020-01-01,2020-01,WA,D,n
-32.54527,121.91926,50.8,2020-01-07,2020-01,WA,D,h
-32.71735,121.07224,12.9,2020-01-01,2020-01,WA,D,n
-25.06595,119.75156,25.7,2020-01-06,2020-01,WA,D,n
-32.86644,124.22604,343.6,2020-01-02,2020-01,WA,D,n
-18.59694,123.60744,0.3,2020-01-02,2020-01,WA,N,n
-30.92108,123.43488,27.3,2020-01-07,2020-01,WA,D,h
-32.73397,122.18811,249.8,2020-01-13,2020-01,WA,D,h
-31.86583,121.45728,292.0,2020-01-07,2020-01,WA,D,h
-33.20437,122.14038,401.9,2020-01-12,2020-01,WA,D,h
-32.71623,122.32078,58.3,2020-01-11,2020-01,WA,D,n
-32.77654,124.14821,1074.8,2020-01-02,2020-01,WA,D,h
-34.92835,117.13852,8.1,2020-01-29,2020-01,WA,D,n
-33.64252,123.71062,15.6,2020-01-21,2020-01,WA,D,n
-17.20756,126.02017,6.8,2020-01-16,2020-01,WA,D,n
-33.37948,115.94284,15.6,2020-01-10,2020-01,WA,D,n
-27.95539,128.46722,80.6,2020-01-02,2020-01,WA,D,n
-30.67331,123.45138,10.4,2020-01-02,2020-01,WA,D,h
-17.20118,126.0148,13.8,2020-01-16,2020-01,WA,D,n
-18.00221,125.31415,37.7,2020-01-23,2020-01,WA,D,n
-18.72563,126.80413,6.2,2020-01-09,2020-01,WA,D,n
-31.63871,119.76237,158.5,2020-01-06,2020-01,WA,D,h
-33.51678,123.76416,5.8,2020-01-01,2020-01,WA,D,n
-18.5025,126.20001,82.8,2020-01-02,2020-01,WA,D,n
-20.43305,118.5611,4.7,2020-01-17,2020-01,WA,D,n
-33.54439,115.87444,11.5,2020-01-29,2020-01,WA,D,n
-30.45826,115.3466,4.6,2020-01-18,2020-01,WA,D,n
-33.21265,123.71251,169.1,2020-01-02,2020-01,WA,D,n
-17.94421,124.50739,41.3,2020-01-11,2020-01,WA,D,n
-33.13981,122.25198,9.7,2020-01-02,2020-01,WA,D,h
-32.68813,121.08077,75.9,2020-01-01,2020-01,WA,D,h
-23.0422,115.5318,111.6,2020-01-20,2020-01,WA,D,h
-31.95628,121.3963,98.1,2020-01-01,2020-01,WA,D,n
-18.6441,126.3595,32.3,2020-01-28,2020-01,WA,D,n
-21.39331,120.74357,32.6,2020-01-01,2020-01,WA,D,n
-21.90522,115.79434,5.6,2020-01-23,2020-01,WA,D,n
-18.46643,127.16628,31.4,2020-01-25,2020-01,WA,D,n
-32.42015,123.57111,159.2,2020-01-02,2020-01,WA,D,h
-22.17825,118.76763,46.3,2020-01-14,2020-01,WA,D,n
-16.7649,125.46668,29.7,2020-01-30,2020-01,WA,D,n
-32.39882,121.3376,91.0,2020-01-01,2020-01,WA,D,n
-15.01099,125.72862,2.1,2020-01-01,2020-01,WA,D,n
-19.04845,126.13346,3.3,2020-01-29,2020-01,WA,D,n
-21.59945,118.66245,14.0,2020-01-12,2020-01,WA,D,n
-32.72426,121.21911,59.9,2020-01-01,2020-01,WA,D,n
-21.46148,116.02171,14.8,2020-01-20,2020-01,WA,D,n
-23.52174,123.43527,15.4,2020-01-01,2020-01,WA,D,n
-21.47012,116.01208,26.8,2020-01-19,2020-01,WA,D,n
-21.89192,115.80602,11.0,2020-01-22,2020-01,WA,N,n
-31.95794,121.57684,397.6,2020-01-08,2020-01,WA,D,h
-22.57283,117.18754,11.7,2020-01-01,2020-01,WA,D,h
-21.90396,115.80037,23.2,2020-01-23,2020-01,WA,D,h
-19.21684,125.65629,12.9,2020-01-12,2020-01,WA,D,n
-32.4553,123.058,429.2,2020-01-07,2020-01,WA,D,h
-32.23262,115.8261,8.1,2020-01-01,2020-01,WA,D,n
-18.6818,126.92844,26.0,2020-01-09,2020-01,WA,D,n
-21.76301,118.76559,6.6,2020-01-12,2020-01,WA,D,n
-32.35956,123.58756,224.2,2020-01-01,2020-01,WA,D,h
-21.60331,118.65798,20.2,2020-01-12,2020-01,WA,D,n
-32.8331,124.28336,577.4,2020-01-08,2020-01,WA,D,h
-23.52278,123.43643,17.4,2020-01-01,2020-01,WA,D,n
-21.94343,118.10052,2.0,2020-01-25,2020-01,WA,N,n
-26.69367,124.09769,21.3,2020-01-02,2020-01,WA,D,n
-16.88347,128.10777,10.1,2020-01-05,2020-01,WA,D,n
-21.00157,117.64909,71.7,2020-01-04,2020-01,WA,D,h
-17.06923,125.74117,11.8,2020-01-16,2020-01,WA,D,n
-16.88344,128.10748,10.3,2020-01-05,2020-01,WA,D,n
-33.42842,115.59375,1.2,2020-01-18,2020-01,WA,N,n
-21.84411,115.73303,22.2,2020-01-22,2020-01,WA,D,n
-32.92278,123.75747,158.0,2020-01-02,2020-01,WA,D,n
-16.37628,127.11749,6.7,2020-01-01,2020-01,WA,D,n
-20.7459,117.72313,0.9,2020-01-09,2020-01,WA,N,n
-21.85684,115.7218,34.4,2020-01-22,2020-01,WA,D,h
-18.48355,124.80134,7.3,2020-01-24,2020-01,WA,D,n
-22.66279,115.59323,0.3,2020-01-19,2020-01,WA,N,n
-33.41388,116.31483,0.9,2020-01-06,2020-01,WA,N,n
-18.6787,126.92381,36.1,2020-01-09,2020-01,WA,D,n
-33.0102,116.95878,31.2,2020-01-05,2020-01,WA,D,n
-21.91294,120.14471,4.6,2020-01-02,2020-01,WA,N,n
-32.21686,115.76325,1.9,2020-01-29,2020-01,WA,N,n
-31.97611,122.2999,97.9,2020-01-02,2020-01,WA,D,n
-25.41017,128.41467,62.6,2020-01-01,2020-01,WA,D,h
-32.47742,123.24277,591.4,2020-01-02,2020-01,WA,D,h
-21.90331,118.2182,14.3,2020-01-22,2020-01,WA,D,h
-33.29934,117.11335,9.5,2020-01-18,2020-01,WA,D,n
-32.4028,121.3308,140.9,2020-01-01,2020-01,WA,D,h
-30.74752,123.28139,28.6,2020-01-01,2020-01,WA,D,h
-22.82818,120.90292,17.1,2020-01-23,2020-01,WA,D,n
-18.59373,122.05097,17.0,2020-01-29,2020-01,WA,D,n
-32.92948,123.75502,158.0,2020-01-02,2020-01,WA,D,n
-30.76634,123.28374,136.7,2020-01-01,2020-01,WA,D,h
-33.34441,116.15648,2.1,2020-01-10,2020-01,WA,D,n
-33.5163,123.76987,11.2,2020-01-01,2020-01,WA,D,n
-31.07236,123.59764,7.1,2020-01-02,2020-01,WA,D,n
-32.70059,120.97758,12.8,2020-01-01,2020-01,WA,D,h
-20.8959,117.23228,30.5,2020-01-18,2020-01,WA,D,n
-29.01716,128.27141,55.4,2020-01-01,2020-01,WA,D,n
-22.63824,119.09178,2.5,2020-01-13,2020-01,WA,N,n
-32.00208,121.65515,28.7,2020-01-02,2020-01,WA,D,n
-32.63811,121.94229,235.0,2020-01-07,2020-01,WA,D,h
-17.76145,123.74613,6.0,2020-01-02,2020-01,WA,D,n
-30.74131,123.35297,64.4,2020-01-02,2020-01,WA,D,h
-33.3842,115.94309,9.7,2020-01-10,2020-01,WA,D,n
-20.76527,119.06081,10.0,2020-01-29,2020-01,WA,D,n
-27.84895,128.4231,16.9,2020-01-02,2020-01,WA,D,n
-30.8913,123.75455,26.0,2020-01-02,2020-01,WA,D,n
-33.98077,115.79273,16.7,2020-01-23,2020-01,WA,D,n
-32.46566,121.9487,108.7,2020-01-02,2020-01,WA,D,n
-33.14889,122.22752,124.8,2020-01-02,2020-01,WA,D,n
-31.22174,121.2071,441.6,2020-01-03,2020-01,WA,D,h
-23.43558,118.0792,2.2,2020-01-03,2020-01,WA,N,n
-33.54784,115.87531,11.5,2020-01-29,2020-01,WA,D,n
-17.17558,125.97235,13.8,2020-01-16,2020-01,WA,D,n
-21.0243,117.10098,53.9,2020-01-22,2020-01,WA,D,n
-34.32586,118.08677,155.3,2020-01-01,2020-01,WA,D,h
-29.1934,115.05009,25.0,2020-01-22,2020-01,WA,D,h
-30.93252,123.55456,66.6,2020-01-01,2020-01,WA,D,n
-32.90581,124.1264,472.9,2020-01-08,2020-01,WA,D,h
-32.66085,124.22901,71.0,2020-01-08,2020-01,WA,D,h
-21.90987,115.7228,2.4,2020-01-20,2020-01,WA,N,n
-26.9128,121.35839,42.8,2020-01-02,2020-01,WA,D,n
-33.16577,115.73528,17.1,2020-01-21,2020-01,WA,D,h
-30.93768,123.58368,52.2,2020-01-01,2020-01,WA,D,h
-18.46172,127.5644,0.6,2020-01-12,2020-01,WA,N,n
-33.41529,116.31384,0.7,2020-01-07,2020-01,WA,N,n
-33.94938,122.11166,19.5,2020-01-01,2020-01,WA,D,h
-31.88491,121.45898,390.6,2020-01-07,2020-01,WA,D,h
-17.97638,125.31081,14.5,2020-01-23,2020-01,WA,D,n
-32.67904,123.42914,389.8,2020-01-29,2020-01,WA,D,h
-33.2018,123.33617,80.8,2020-01-07,2020-01,WA,D,n
-32.21443,116.11927,5.8,2020-01-10,2020-01,WA,D,n
-17.23114,126.21085,10.7,2020-01-08,2020-01,WA,D,n
-32.45237,122.02182,387.6,2020-01-06,2020-01,WA,D,n
-32.47,121.41414,214.3,2020-01-07,2020-01,WA,D,h
-27.88836,128.41982,20.9,2020-01-02,2020-01,WA,D,h
-32.00121,121.65874,28.7,2020-01-02,2020-01,WA,D,h
-21.03741,117.72926,124.5,2020-01-02,2020-01,WA,D,n
-30.9193,123.43399,42.1,2020-01-07,2020-01,WA,D,h
-32.37808,123.19968,255.9,2020-01-02,2020-01,WA,D,h
-31.23913,121.13922,357.6,2020-01-03,2020-01,WA,D,h
-20.90814,128.89868,17.1,2020-01-04,2020-01,WA,D,n
-19.96008,127.66862,4.6,2020-01-18,2020-01,WA,N,n
-25.10324,128.90923,92.1,2020-01-01,2020-01,WA,D,h
-29.31334,114.9442,0.2,2020-01-06,2020-01,WA,N,n
-29.19872,115.05175,25.0,2020-01-22,2020-01,WA,D,h
-18.03928,125.63656,17.0,2020-01-23,2020-01,WA,D,n
-32.36533,121.50151,60.3,2020-01-06,2020-01,WA,D,n
-20.59129,116.77833,5.3,2020-01-20,2020-01,WA,N,n
-32.7157,121.07812,12.9,2020-01-01,2020-01,WA,D,h
-18.23898,126.30498,16.2,2020-01-05,2020-01,WA,D,n
-31.9556,120.51258,0.3,2020-01-09,2020-01,WA,N,n
-31.6124,116.42496,2.5,2020-01-08,2020-01,WA,N,n
-29.20052,115.0443,15.4,2020-01-22,2020-01,WA,D,h
-20.5959,116.78312,7.5,2020-01-16,2020-01,WA,D,n
-17.94754,124.50793,41.3,2020-01-11,2020-01,WA,D,n
-31.64334,119.76373,75.0,2020-01-07,2020-01,WA,D,n
-32.81955,124.0095,382.7,2020-01-08,2020-01,WA,D,h
-32.68671,123.41418,381.4,2020-01-29,2020-01,WA,D,h
-18.6579,126.36394,12.8,2020-01-27,2020-01,WA,N,n
-32.37702,123.2039,255.9,2020-01-02,2020-01,WA,D,h
-32.67249,121.06721,86.4,2020-01-01,2020-01,WA,D,h
-32.21812,115.76161,2.6,2020-01-26,2020-01,WA,N,n
-26.51468,120.36768,3.2,2020-01-21,2020-01,WA,N,n
-18.8139,126.68346,6.2,2020-01-18,2020-01,WA,D,n
-28.76724,128.53194,50.6,2020-01-01,2020-01,WA,D,h
-21.02235,117.1088,53.9,2020-01-22,2020-01,WA,D,h
-32.7778,124.14351,1074.8,2020-01-02,2020-01,WA,D,h
-32.63982,122.41065,16.6,2020-01-12,2020-01,WA,D,h
-32.24461,123.34007,152.9,2020-01-03,2020-01,WA,D,h
-32.22692,123.28583,27.0,2020-01-04,2020-01,WA,D,n
-31.18448,121.19308,26.0,2020-01-01,2020-01,WA,D,n
-23.8661,124.55185,4.4,2020-01-02,2020-01,WA,N,n
-32.7134,122.02334,259.9,2020-01-07,2020-01,WA,D,h
-18.60082,122.04566,11.6,2020-01-29,2020-01,WA,D,n
